* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 5, 1, 1
3994, none, regions_unexplored:clover_plains, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
3995, none, regions_unexplored:clover_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3996, none, regions_unexplored:clover_plains, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
3997, none, regions_unexplored:clover_plains, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
3998, none, regions_unexplored:clover_plains, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
3999, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:buckeye, 80, 1, 4
4000, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:buckeye_caterpillar, 80, 1, 4
4001, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:buckeye_chrysalis, 80, 1, 4
4002, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:buckeye_egg, 80, 1, 4
4003, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:cabbage, 80, 1, 4
4004, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:cabbage_caterpillar, 80, 1, 4
4005, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:cabbage_chrysalis, 80, 1, 4
4006, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:cabbage_egg, 80, 1, 4
4007, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common-crow, 80, 1, 4
4008, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common-crow_caterpillar, 80, 1, 4
4009, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common-crow_chrysalis, 80, 1, 4
4010, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common-crow_egg, 80, 1, 4
4011, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common, 80, 1, 4
4012, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common_caterpillar, 80, 1, 4
4013, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common_chrysalis, 80, 1, 4
4014, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:common_egg, 80, 1, 4
4015, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:commongrassyellow, 80, 1, 4
4016, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:commongrassyellow_caterpillar, 80, 1, 4
4017, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:commongrassyellow_chrysalis, 80, 1, 4
4018, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:commongrassyellow_egg, 80, 1, 4
4019, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:forester, 20, 1, 2
4020, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:forester_caterpillar, 20, 1, 2
4021, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:forester_chrysalis, 20, 1, 2
4022, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:forester_egg, 20, 1, 2
4023, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hairstreak, 80, 1, 4
4024, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hairstreak_caterpillar, 80, 1, 4
4025, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hairstreak_chrysalis, 80, 1, 4
4026, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hairstreak_egg, 80, 1, 4
4027, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:heath, 20, 1, 2
4028, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:heath_caterpillar, 20, 1, 2
4029, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:heath_chrysalis, 20, 1, 2
4030, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:heath_egg, 20, 1, 2
4031, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:monarch, 80, 1, 4
4032, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:monarch_caterpillar, 80, 1, 4
4033, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:monarch_chrysalis, 80, 1, 4
4034, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:monarch_egg, 80, 1, 4
4035, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-dry, 80, 1, 4
4036, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-dry_caterpillar, 80, 1, 4
4037, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-dry_chrysalis, 80, 1, 4
4038, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-dry_egg, 80, 1, 4
4039, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock, 80, 1, 4
4040, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock_caterpillar, 80, 1, 4
4041, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock_chrysalis, 80, 1, 4
4042, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock_egg, 80, 1, 4
4043, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:rainbow, 50, 1, 3
4044, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:rainbow_caterpillar, 50, 1, 3
4045, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:rainbow_chrysalis, 50, 1, 3
4046, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:rainbow_egg, 50, 1, 3
4047, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:swallowtail, 80, 1, 4
4048, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:swallowtail_caterpillar, 80, 1, 4
4049, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:swallowtail_chrysalis, 80, 1, 4
4050, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:swallowtail_egg, 80, 1, 4
4051, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-wet, 80, 1, 4
4052, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:carpet, 80, 1, 4
4053, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:carpet_caterpillar, 80, 1, 4
4054, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:carpet_chrysalis, 80, 1, 4
4055, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:carpet_egg, 80, 1, 4
4056, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird, 50, 1, 3
4057, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_caterpillar, 50, 1, 3
4058, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_chrysalis, 50, 1, 3
4059, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_egg, 50, 1, 3
4060, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:diamondback, 80, 1, 4
4061, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:diamondback_caterpillar, 80, 1, 4
4062, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:diamondback_chrysalis, 80, 1, 4
4063, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:diamondback_egg, 80, 1, 4
4064, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hummingbird, 50, 1, 3
4065, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hummingbird_caterpillar, 50, 1, 3
4066, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hummingbird_chrysalis, 50, 1, 3
4067, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:hummingbird_egg, 50, 1, 3
4068, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx, 50, 1, 3
4069, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_caterpillar, 50, 1, 3
4070, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_chrysalis, 50, 1, 3
4071, none, regions_unexplored:clover_plains, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_egg, 50, 1, 3
4072, none, regions_unexplored:clover_plains, rascals, friendsandfoes:rascal, 5, 1, 1
4073, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:spider, 80, 4, 4
4074, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:zombie, 80, 4, 4
4075, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
4076, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:skeleton, 20, 4, 4
4077, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:slime, 80, 4, 4
4078, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:witch, 5, 1, 1
4079, icy, regions_unexplored:cold_boreal_taiga, MONSTER, minecraft:stray, 80, 4, 4
4080, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:arachne, 80, 1, 2
4081, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:bewereager, 30, 1, 2
4082, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
4083, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:cliff_hanger, 20, 1, 1
4084, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:creep, 80, 2, 4
4085, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:deathword, 40, 1, 2
4086, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
4087, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
4088, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:ghoul, 15, 1, 1
4089, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:kobold, 60, 4, 6
4090, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:limpet, 80, 1, 1
4091, icy, regions_unexplored:cold_boreal_taiga, MONSTER, grimoireofgaia:mimic, 40, 1, 1
4092, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:quake, 20, 1, 1
4093, icy, regions_unexplored:cold_boreal_taiga, MONSTER, species:wicked, 40, 1, 3
4094, icy, regions_unexplored:cold_boreal_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4095, icy, regions_unexplored:cold_boreal_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
4096, icy, regions_unexplored:cold_boreal_taiga, MONSTER, alexsmobs:murmur, 5, 1, 1
4097, icy, regions_unexplored:cold_boreal_taiga, MONSTER, quark:toretoise, 40, 1, 3
4098, icy, regions_unexplored:cold_boreal_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4099, icy, regions_unexplored:cold_boreal_taiga, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
4100, icy, regions_unexplored:cold_boreal_taiga, MONSTER, mowziesmobs:grottol, 5, 1, 1
4101, icy, regions_unexplored:cold_boreal_taiga, MONSTER, more_critters:shriekbat, 5, 1, 1
4102, icy, regions_unexplored:cold_boreal_taiga, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
4103, icy, regions_unexplored:cold_boreal_taiga, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
4104, icy, regions_unexplored:cold_boreal_taiga, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4105, icy, regions_unexplored:cold_boreal_taiga, CREATURE, minecraft:rabbit, 10, 3, 5
4106, icy, regions_unexplored:cold_boreal_taiga, CREATURE, exoticbirds:penguin, 6, 2, 5
4107, icy, regions_unexplored:cold_boreal_taiga, CREATURE, exoticbirds:pigeon, 12, 2, 5
4108, icy, regions_unexplored:cold_boreal_taiga, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4109, icy, regions_unexplored:cold_boreal_taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
4110, icy, regions_unexplored:cold_boreal_taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
4111, icy, regions_unexplored:cold_boreal_taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4112, icy, regions_unexplored:cold_boreal_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4113, icy, regions_unexplored:cold_boreal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
4114, icy, regions_unexplored:cold_boreal_taiga, AMBIENT, alexsmobs:fly, 5, 2, 3
4115, icy, regions_unexplored:cold_boreal_taiga, AMBIENT, alexsmobs:cockroach, 5, 5, 5
4116, icy, regions_unexplored:cold_boreal_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4117, icy, regions_unexplored:cold_boreal_taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
4118, icy, regions_unexplored:cold_boreal_taiga, WATER_CREATURE, unusualfishmod:deep_crawler, 30, 1, 2
4119, icy, regions_unexplored:cold_boreal_taiga, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
4120, icy, regions_unexplored:cold_boreal_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4121, icy, regions_unexplored:cold_boreal_taiga, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
4122, icy, regions_unexplored:cold_boreal_taiga, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
4123, icy, regions_unexplored:cold_boreal_taiga, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
4124, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird, 50, 1, 3
4125, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_caterpillar, 50, 1, 3
4126, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_chrysalis, 50, 1, 3
4127, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_egg, 50, 1, 3
4128, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:ice, 20, 1, 2
4129, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:ice_caterpillar, 20, 1, 2
4130, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:ice_chrysalis, 20, 1, 2
4131, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:ice_egg, 20, 1, 2
4132, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:case-bearing-clothes, 80, 1, 4
4133, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:case-bearing-clothes_caterpillar, 80, 1, 4
4134, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:case-bearing-clothes_chrysalis, 80, 1, 4
4135, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:case-bearing-clothes_egg, 80, 1, 4
4136, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clothes, 80, 1, 4
4137, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clothes_caterpillar, 80, 1, 4
4138, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clothes_chrysalis, 80, 1, 4
4139, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:clothes_egg, 80, 1, 4
4140, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:domestic_silk, 80, 1, 4
4141, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:domestic_silk_caterpillar, 80, 1, 4
4142, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:domestic_silk_chrysalis, 80, 1, 4
4143, icy, regions_unexplored:cold_boreal_taiga, BUTTERFLY_SPAWNS, butterflies:domestic_silk_egg, 80, 1, 4
4144, icy, regions_unexplored:cold_boreal_taiga, rascals, friendsandfoes:rascal, 5, 1, 1
4145, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:spider, 80, 4, 4
4146, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:zombie, 80, 4, 4
4147, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
4148, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:skeleton, 20, 4, 4
4149, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:slime, 80, 4, 4
4150, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:witch, 5, 1, 1
4151, none, regions_unexplored:cold_deciduous_forest, MONSTER, minecraft:stray, 80, 4, 4
4152, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:arachne, 80, 1, 2
4153, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:bewereager, 30, 1, 2
4154, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
4155, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:cliff_hanger, 20, 1, 1
4156, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:creep, 80, 2, 4
4157, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:deathword, 40, 1, 2
4158, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
4159, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
4160, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:ghoul, 15, 1, 1
4161, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:kobold, 60, 4, 6
4162, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:limpet, 80, 1, 1
4163, none, regions_unexplored:cold_deciduous_forest, MONSTER, grimoireofgaia:mimic, 40, 1, 1
4164, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:quake, 20, 1, 1
4165, none, regions_unexplored:cold_deciduous_forest, MONSTER, species:wicked, 40, 1, 3
4166, none, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4167, none, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
4168, none, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:murmur, 5, 1, 1
4169, none, regions_unexplored:cold_deciduous_forest, MONSTER, quark:toretoise, 40, 1, 3
4170, none, regions_unexplored:cold_deciduous_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4171, none, regions_unexplored:cold_deciduous_forest, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
4172, none, regions_unexplored:cold_deciduous_forest, MONSTER, mowziesmobs:grottol, 5, 1, 1
4173, none, regions_unexplored:cold_deciduous_forest, MONSTER, more_critters:shriekbat, 5, 1, 1
4174, none, regions_unexplored:cold_deciduous_forest, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
4175, none, regions_unexplored:cold_deciduous_forest, MONSTER, endermanoverhaul:snowy_enderman, 10, 1, 4
4176, none, regions_unexplored:cold_deciduous_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
4177, none, regions_unexplored:cold_deciduous_forest, CREATURE, minecraft:rabbit, 10, 3, 5
4178, none, regions_unexplored:cold_deciduous_forest, CREATURE, exoticbirds:penguin, 6, 2, 5
4179, none, regions_unexplored:cold_deciduous_forest, CREATURE, exoticbirds:pigeon, 12, 2, 5
4180, none, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4181, none, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
4182, none, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
4183, none, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4184, none, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4185, none, regions_unexplored:cold_deciduous_forest, AMBIENT, minecraft:bat, 10, 8, 8
4186, none, regions_unexplored:cold_deciduous_forest, AMBIENT, alexsmobs:fly, 5, 2, 3
4187, none, regions_unexplored:cold_deciduous_forest, AMBIENT, alexsmobs:cockroach, 5, 5, 5
4188, none, regions_unexplored:cold_deciduous_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4189, none, regions_unexplored:cold_deciduous_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
4190, none, regions_unexplored:cold_deciduous_forest, WATER_CREATURE, unusualfishmod:deep_crawler, 30, 1, 2
4191, none, regions_unexplored:cold_deciduous_forest, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
4192, none, regions_unexplored:cold_deciduous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4193, none, regions_unexplored:cold_deciduous_forest, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
4194, none, regions_unexplored:cold_deciduous_forest, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
4195, none, regions_unexplored:cold_deciduous_forest, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
4196, none, regions_unexplored:cold_deciduous_forest, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird, 50, 1, 3
4197, none, regions_unexplored:cold_deciduous_forest, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_caterpillar, 50, 1, 3
4198, none, regions_unexplored:cold_deciduous_forest, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_chrysalis, 50, 1, 3
4199, none, regions_unexplored:cold_deciduous_forest, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_egg, 50, 1, 3
4200, none, regions_unexplored:cold_deciduous_forest, BUTTERFLY_SPAWNS, butterflies:ice, 20, 1, 2
